Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,latitude.data,longitude.data,altitude.data,utm_easting.data,utm_northing.data,zone_num.data,zone_letter.data,quality.data
1646353208.1985836,1128,0,0,,42.341746666666666,-71.08024999999999,25.8,328639.977010014,4689816.869594767,19.0,T,0
1646353209.1975474,1129,0,0,,42.34179833333333,-71.08018,25.9,328645.8838387754,4689822.465707646,19.0,T,0
1646353210.2008758,1130,0,0,,42.34184666666667,-71.08010833333333,26.0,328651.91889975,4689827.688325124,19.0,T,0
1646353211.1990232,1131,0,0,,42.34189666666666,-71.08004,26.1,328657.68388603174,4689833.102735657,19.0,T,0
1646353212.193935,1132,0,0,,42.34194833333333,-71.07997333333333,26.1,328663.31609430816,4689838.705579983,19.0,T,0
1646353213.1927416,1133,0,0,,42.34200333333333,-71.07990333333335,26.2,328669.23194063734,4689844.671852967,19.0,T,0
1646353214.1986606,1134,0,0,,42.342065,-71.07983333333333,26.4,328675.16588496533,4689851.37841337,19.0,T,0
1646353215.19911,1135,0,0,,42.342143333333325,-71.07976166666668,25.5,328681.28238256346,4689859.932326952,19.0,T,0
1646353216.201093,1136,0,0,,42.34220666666666,-71.07968666666667,25.4,328687.63271742,4689866.813893224,19.0,T,0
1646353217.195956,1137,0,0,,42.34226833333334,-71.07960999999999,25.2,328694.11580928083,4689873.507036263,19.0,T,0
1646353218.1923254,1138,0,0,,42.34232833333334,-71.07953499999999,25.2,328700.4570669759,4689880.018472232,19.0,T,0
1646353219.193397,1139,0,0,,42.34238499999999,-71.07946166666667,25.6,328706.65196516924,4689886.1631300915,19.0,T,0
1646353220.1988137,1140,0,0,,42.34244333333332,-71.07939166666667,26.0,328712.57678794034,4689892.49957917,19.0,T,0
1646353221.196312,1141,0,0,,42.3425,-71.07932333333333,26.2,328718.35977903625,4689898.654319893,19.0,T,0
1646353222.1968567,1142,0,0,,42.34255499999999,-71.07925499999999,26.3,328724.1382343887,4689904.623994469,19.0,T,0
1646353223.1992214,1143,0,0,,42.34260999999999,-71.07918833333332,26.3,328729.77938504086,4689910.597030916,19.0,T,0
1646353224.1914582,1144,0,0,,42.34266833333332,-71.07912166666667,26.0,328735.42957721057,4689916.94021303,19.0,T,0
1646353225.1962154,1145,0,0,,42.34272666666668,-71.07905833333332,25.8,328740.8051698646,4689923.290113724,19.0,T,0
1646353226.1880572,1146,0,0,,42.342776666666666,-71.078995,25.4,328746.15812692884,4689928.714664921,19.0,T,0
1646353227.191794,1147,0,0,,42.342823333333335,-71.07893666666668,25.1,328751.0901420297,4689933.779149454,19.0,T,0
1646353228.191446,1148,0,0,,42.34286833333334,-71.07888166666667,24.6,328755.74303625716,4689938.665280303,19.0,T,0
1646353229.1910315,1149,0,0,,42.34290666666667,-71.07883333333332,24.2,328759.82864721876,4689942.82455843,19.0,T,0
1646353230.1920977,1150,0,0,,42.34294499999999,-71.07879666666665,23.5,328762.9531934773,4689947.007335746,19.0,T,0
1646353231.1946988,1151,0,0,,42.34297166666667,-71.07876499999999,22.4,328765.63418041664,4689949.90468958,19.0,T,0
1646353232.1932402,1152,0,0,,42.34299333333333,-71.07874166666667,21.7,328767.6151203342,4689952.263615433,19.0,T,0
1646353233.1934264,1153,0,0,,42.34300833333333,-71.07872333333334,21.4,328769.16607800196,4689953.892328858,19.0,T,0
1646353234.193098,1154,0,0,,42.343025000000004,-71.07870666666666,21.3,328770.58426547085,4689955.709469861,19.0,T,0
1646353235.187854,1155,0,0,,42.34304666666667,-71.07868666666667,21.2,328772.2906140593,4689958.075110102,19.0,T,0
1646353236.2088926,1156,0,0,,42.34307666666667,-71.07865833333334,21.1,328774.70605411276,4689961.349321661,19.0,T,0
1646353237.1976855,1157,0,0,,42.343105,-71.07862166666666,20.7,328777.80343716196,4689964.421681125,19.0,T,0
1646353238.1972318,1158,0,0,,42.34313666666667,-71.07858166666668,20.0,328781.18445395125,4689967.857470522,19.0,T,0
1646353239.1976995,1159,0,0,,42.343175,-71.07854833333333,19.3,328784.03438944544,4689972.04696944,19.0,T,0
1646353240.197757,1160,0,0,,42.343216666666656,-71.07853999999999,18.7,328784.8339648718,4689976.656955025,19.0,T,0
1646353241.1980019,1161,0,0,,42.34326166666666,-71.07855500000001,18.7,328783.7204778164,4689981.684070375,19.0,T,0
1646353242.197535,1162,0,0,,42.34329999999999,-71.07858833333333,18.6,328781.07866678294,4689986.007823247,19.0,T,0
1646353243.2105188,1163,0,0,,42.34333499999999,-71.07863166666667,18.4,328777.60404971056,4689989.981574516,19.0,T,0
1646353244.1967914,1164,0,0,,42.34336833333333,-71.07867999999999,18.3,328773.71303203376,4689993.780326531,19.0,T,0
1646353245.191698,1165,0,0,,42.34340333333333,-71.07873333333333,18.1,328769.4146634754,4689997.7742213765,19.0,T,0
1646353246.1908405,1166,0,0,,42.343441666666656,-71.07879,17.9,328764.8507631066,4690002.144973825,19.0,T,0
1646353247.1902735,1167,0,0,,42.34348333333334,-71.07884999999999,17.4,328760.02133218665,4690006.892584439,19.0,T,0
1646353248.1894062,1168,0,0,,42.343529999999994,-71.07891166666667,16.8,328755.0681901672,4690012.198767606,19.0,T,0
1646353249.1898756,1169,0,0,,42.34357833333333,-71.07897833333334,16.5,328749.7077023181,4690017.700096265,19.0,T,0
1646353250.1954663,1170,0,0,,42.34362833333333,-71.07905000000001,16.3,328743.9398700263,4690023.396571394,19.0,T,0
1646353251.1943352,1171,0,0,,42.343675,-71.07912833333333,15.7,328737.6138253218,4690028.736339193,19.0,T,0
1646353252.1934202,1172,0,0,,42.343725,-71.07920833333333,15.2,328731.1595492016,4690034.449611828,19.0,T,0
1646353253.1850865,1173,0,0,,42.34377166666667,-71.07929,14.8,328724.55893927097,4690039.796106864,19.0,T,0
1646353254.1881628,1174,0,0,,42.34381833333333,-71.07937000000001,14.5,328718.0956317648,4690045.139250802,19.0,T,0
1646353255.1898232,1175,0,0,,42.343865,-71.07944833333333,14.2,328711.76962638006,4690050.479043257,19.0,T,0
1646353256.1887586,1176,0,0,,42.34391333333333,-71.07952666666665,14.1,328705.44815711444,4690056.003912465,19.0,T,0
1646353257.1885402,1177,0,0,,42.343959999999996,-71.07960333333334,13.8,328699.259463258,4690061.340358964,19.0,T,0
1646353258.1880293,1178,0,0,,42.344006666666665,-71.07967666666666,13.9,328693.3453627803,4690066.670094951,19.0,T,0
1646353259.1914694,1179,0,0,,42.34405666666667,-71.07974666666667,14.1,328687.7149090066,4690072.36326115,19.0,T,0
1646353260.1916327,1180,0,0,,42.34410500000001,-71.079815,13.9,328682.21722912684,4690077.868003097,19.0,T,0
1646353261.192484,1181,0,0,,42.34414666666667,-71.079885,14.0,328676.5641572233,4690082.635825228,19.0,T,0
1646353262.190319,1182,0,0,,42.344188333333335,-71.07995833333332,14.3,328670.63650986133,4690087.410369384,19.0,T,0
1646353263.194425,1183,0,0,,42.34423,-71.08003166666668,14.0,328664.7088705512,4690092.1849188255,19.0,T,0
1646353264.1903825,1184,0,0,,42.34427666666667,-71.08010333333334,13.9,328658.932113983,4690097.51132691,19.0,T,0
1646353265.1900506,1185,0,0,,42.34432166666667,-71.08017833333334,14.2,328652.87625575083,4690102.659387237,19.0,T,0
1646353266.1900446,1186,0,0,,42.34436833333333,-71.08024833333334,14.0,328647.2368080749,4690107.982446599,19.0,T,0
1646353267.1913452,1187,0,0,,42.34441333333332,-71.08031833333334,13.9,328641.59284079063,4690113.120440053,19.0,T,0
1646353268.1901941,1188,0,0,,42.34445999999999,-71.08039000000001,14.2,328635.81611923466,4690118.4468683805,19.0,T,0
1646353269.189502,1189,0,0,,42.344505,-71.08045833333334,14.0,328630.30945973017,4690123.581512192,19.0,T,0
1646353270.1872287,1190,0,0,,42.34455,-71.08052666666667,13.8,328624.80280834704,4690128.716160606,19.0,T,0
1646353271.191296,1191,0,0,,42.34459499999999,-71.08059499999999,13.7,328619.2961650874,4690133.850813621,19.0,T,0
1646353272.190725,1192,0,0,,42.34464,-71.08066166666669,13.6,328613.92682054767,4690138.982111492,19.0,T,0
1646353273.1930246,1193,0,0,,42.344681666666666,-71.08072000000001,13.5,328609.2348781518,4690143.726473009,19.0,T,0
1646353274.1900144,1194,0,0,,42.344713333333324,-71.08076666666665,13.2,328605.47679961985,4690147.33689389,19.0,T,0
1646353275.1904786,1195,0,0,,42.34473833333333,-71.08080166666666,12.9,328602.66164027504,4690150.183514027,19.0,T,0
1646353276.190019,1196,0,0,,42.34475333333333,-71.08082333333334,12.6,328600.9176296376,4690151.892830693,19.0,T,0
1646353277.1896963,1197,0,0,,42.34476333333334,-71.08084000000001,12.3,328599.57190258463,4690153.036855441,19.0,T,0
1646353278.1887324,1198,0,0,,42.344770000000004,-71.080865,12.4,328597.53066549683,4690153.827539297,19.0,T,0
1646353279.1891904,1199,0,0,,42.34477666666666,-71.08090166666666,12.4,328594.52839673636,4690154.641744646,19.0,T,0
1646353280.1851923,1200,0,0,,42.34477833333334,-71.08095166666666,12.6,328590.41421734134,4690154.927620682,19.0,T,0
1646353281.1848192,1201,0,0,,42.344770000000004,-71.08100166666668,12.7,328586.27285956603,4690154.1030746,19.0,T,0
1646353282.190365,1202,0,0,,42.344750000000005,-71.08104333333333,12.7,328582.78624339914,4690151.966233792,19.0,T,0
1646353283.1942236,1203,0,0,,42.34471666666666,-71.08108500000002,12.9,328579.2633855303,4690148.348828612,19.0,T,0
1646353284.1886594,1204,0,0,,42.34467333333334,-71.08113333333334,13.0,328575.16418179777,4690143.634442605,19.0,T,0
1646353285.1954625,1205,0,0,,42.34462833333334,-71.08118666666665,13.2,328570.6485706539,4690138.74506988,19.0,T,0
1646353286.1931405,1206,0,0,,42.34457666666667,-71.08124500000001,13.1,328565.7029600369,4690133.125498955,19.0,T,0
1646353287.2070084,1207,0,0,,42.34452333333334,-71.08130666666666,13.1,328560.47822955146,4690127.327582153,19.0,T,0
1646353288.1862273,1208,0,0,,42.34447166666668,-71.08137166666667,13.2,328554.9834391938,4690121.721461573,19.0,T,0
1646353289.191544,1209,0,0,,42.34442833333332,-71.081435,13.8,328549.6485846458,4690117.037337851,19.0,T,0
1646353290.1890435,1210,0,0,,42.344383333333326,-71.08149666666665,14.1,328544.44648335513,4690112.164786172,19.0,T,0
1646353291.1858215,1211,0,0,,42.34432333333333,-71.08156666666667,14.6,328538.51713997335,4690105.64340742,19.0,T,0
1646353292.1892035,1212,0,0,,42.344265,-71.08163666666665,15.0,328532.5923168822,4690099.307104175,19.0,T,0
1646353293.1903107,1213,0,0,,42.344210000000004,-71.08170499999999,15.9,328526.81383731065,4690093.337585754,19.0,T,0
1646353294.2064092,1214,0,0,,42.34415666666666,-71.08177166666665,16.9,328521.1771711003,4690087.549781071,19.0,T,0
1646353295.1889684,1215,0,0,,42.34410500000001,-71.08183666666667,17.5,328515.6823190192,4690081.943689809,19.0,T,0
1646353296.1897206,1216,0,0,,42.34405833333333,-71.081895,18.2,328510.7502207657,4690076.879367925,19.0,T,0
1646353297.1886005,1217,0,0,,42.34401666666666,-71.08194666666665,18.9,328506.380878671,4690072.356814295,19.0,T,0
1646353298.194207,1218,0,0,,42.34397499999999,-71.081995,19.3,328502.2861151381,4690067.82753946,19.0,T,0
1646353299.192575,1219,0,0,,42.34394,-71.082035,19.7,328498.89593493077,4690064.02174005,19.0,T,0
1646353300.1935267,1220,0,0,,42.34391000000001,-71.08207333333334,19.1,328495.6566394014,4690060.767792402,19.0,T,0
1646353301.1918998,1221,0,0,,42.34389500000001,-71.082095,19.0,328493.8310521761,4690059.145862192,19.0,T,0
1646353302.192048,1222,0,0,,42.34388666666667,-71.08211,18.7,328492.57276157255,4690058.250767071,19.0,T,0
1646353303.1945465,1223,0,0,,42.34387166666667,-71.08212499999999,18.4,328491.29634211597,4690056.615389197,19.0,T,0
1646353304.190831,1224,0,0,,42.343851666666666,-71.08215,17.9,328489.1825716257,4690054.444972123,19.0,T,0
1646353305.1912851,1225,0,0,,42.34382333333333,-71.08218,17.6,328486.63426148903,4690051.359288501,19.0,T,0
1646353306.1906683,1226,0,0,,42.34379666666668,-71.08221666666667,17.4,328483.5413116864,4690048.472125479,19.0,T,0
1646353307.191856,1227,0,0,,42.34376166666666,-71.08226,17.1,328479.8765272482,4690044.673059304,19.0,T,0
1646353308.1862223,1228,0,0,,42.343721666666674,-71.08230833333333,17.3,328475.7862635371,4690040.328869913,19.0,T,0
1646353309.1918907,1229,0,0,,42.343675,-71.08235833333333,17.5,328471.5405716473,4690035.247762298,19.0,T,0
1646353310.1915696,1230,0,0,,42.343625,-71.08241666666666,17.4,328466.5993441852,4690029.813328462,19.0,T,0
1646353311.1919441,1231,0,0,,42.34357333333334,-71.08247833333333,17.5,328461.3789904692,4690024.200552527,19.0,T,0
1646353312.1843848,1232,0,0,,42.34351666666666,-71.08254666666666,17.1,328455.5958572831,4690018.046019166,19.0,T,0
1646353313.184189,1233,0,0,,42.34346333333333,-71.08260666666668,17.3,328450.50824633066,4690012.244817397,19.0,T,0
1646353314.190121,1234,0,0,,42.34341333333334,-71.08267000000001,17.3,328445.1551071219,4690006.820486546,19.0,T,0
1646353315.1840937,1235,0,0,,42.343361666666674,-71.08273166666666,17.6,328439.9347197277,4690001.207725773,19.0,T,0
1646353316.1867402,1236,0,0,,42.34331,-71.08279833333333,18.0,328434.3024435871,4689995.605058232,19.0,T,0
1646353317.1945527,1237,0,0,,42.34325666666666,-71.08286833333334,18.5,328428.3910376058,4689989.824050857,19.0,T,0
1646353318.1912045,1238,0,0,,42.34320500000001,-71.082935,19.1,328422.758743323,4689984.221392152,19.0,T,0
1646353319.1860101,1239,0,0,,42.343149999999994,-71.08299833333335,19.3,328417.39195991633,4689978.241869271,19.0,T,0
1646353320.189999,1240,0,0,,42.34309499999999,-71.08306,19.5,328412.16246152564,4689972.258986679,19.0,T,0
1646353321.1860614,1241,0,0,,42.34304,-71.08312,19.8,328407.0702485122,4689966.272744079,19.0,T,0
1646353322.1883242,1242,0,0,,42.34298833333333,-71.08318,20.5,328401.9870957179,4689960.656646437,19.0,T,0
1646353323.191513,1243,0,0,,42.34293666666668,-71.08323833333333,21.0,328397.04122927185,4689955.037188398,19.0,T,0
1646353324.1910212,1244,0,0,,42.342886666666665,-71.08329499999999,21.7,328392.23718410684,4689949.599440405,19.0,T,0
1646353325.185368,1245,0,0,,42.34283833333333,-71.08334833333333,22.3,328387.7122554526,4689944.340038118,19.0,T,0
1646353326.1905947,1246,0,0,,42.34279166666666,-71.0834,23.3,328383.3291496375,4689939.262345169,19.0,T,0
1646353327.1909397,1247,0,0,,42.34275166666666,-71.08344999999998,24.4,328379.10147205635,4689934.921573485,19.0,T,0
1646353328.1907163,1248,0,0,,42.34270833333333,-71.0835,24.9,328374.8647192571,4689930.210662774,19.0,T,0
1646353329.1833904,1249,0,0,,42.34266666666667,-71.08354666666666,25.6,328370.90708585933,4689925.678096437,19.0,T,0
1646353330.1817486,1250,0,0,,42.34263166666667,-71.08359333333334,26.6,328366.9675883476,4689921.885815114,19.0,T,0
1646353331.185734,1251,0,0,,42.34259666666667,-71.08363833333334,27.3,328363.16538169404,4689918.090171366,19.0,T,0
1646353332.181685,1252,0,0,,42.34256333333333,-71.08368,28.3,328359.64229668246,4689914.472871096,19.0,T,0
1646353333.1903877,1253,0,0,,42.342533333333336,-71.083715,30.2,328356.6774599311,4689911.212255302,19.0,T,0
1646353334.1872146,1254,0,0,,42.342506666666665,-71.083745,31.8,328354.1335773956,4689908.311688012,19.0,T,0
1646353335.189986,1255,0,0,,42.34248666666668,-71.08376666666666,32.9,328352.2943118002,4689906.134580748,19.0,T,0
1646353336.1852562,1256,0,0,,42.342470000000006,-71.08378500000002,33.7,328350.7387070573,4689904.320885838,19.0,T,0
1646353337.1917822,1257,0,0,,42.34245833333333,-71.08379833333333,34.3,328349.6085946595,4689903.052309032,19.0,T,0
1646353338.207571,1258,0,0,,42.34244833333334,-71.08380333333332,34.2,328349.16949453845,4689901.951979088,19.0,T,0
1646353339.190343,1259,0,0,,42.34244333333332,-71.0838,34.4,328349.4304783621,4689901.390037324,19.0,T,0
1646353340.1901987,1260,0,0,,42.342445,-71.0838,34.2,328349.4350140197,4689901.5751080485,19.0,T,0
1646353341.1897607,1261,0,0,,42.342445,-71.0838,34.2,328349.4350140197,4689901.5751080485,19.0,T,0
1646353342.1907525,1262,0,0,,42.342445,-71.0838,34.2,328349.4350140197,4689901.5751080485,19.0,T,0
1646353343.1833065,1263,0,0,,42.342445,-71.0838,34.2,328349.4350140197,4689901.5751080485,19.0,T,0
1646353344.1892688,1264,0,0,,42.342445,-71.0838,34.3,328349.4350140197,4689901.5751080485,19.0,T,0
1646353345.208887,1265,0,0,,42.342445,-71.0838,34.3,328349.4350140197,4689901.5751080485,19.0,T,0
1646353346.188741,1266,0,0,,42.342445,-71.08379833333333,34.3,328349.5723094223,4689901.5717432555,19.0,T,0
1646353347.1886954,1267,0,0,,42.342445,-71.08379833333333,34.3,328349.5723094223,4689901.5717432555,19.0,T,0
1646353348.1896148,1268,0,0,,42.342445,-71.08379833333333,34.3,328349.5723094223,4689901.5717432555,19.0,T,0
1646353349.1834497,1269,0,0,,42.342445,-71.08379833333333,34.3,328349.5723094223,4689901.5717432555,19.0,T,0
1646353350.1889708,1270,0,0,,42.342445,-71.08379833333333,34.4,328349.5723094223,4689901.5717432555,19.0,T,0
1646353351.1903007,1271,0,0,,42.342445,-71.08379666666666,34.4,328349.7096048291,4689901.568378465,19.0,T,0
1646353352.1902463,1272,0,0,,42.342445,-71.08379666666666,34.4,328349.7096048291,4689901.568378465,19.0,T,0
1646353353.191226,1273,0,0,,42.342445,-71.08379666666666,34.5,328349.7096048291,4689901.568378465,19.0,T,0
1646353354.186883,1274,0,0,,42.342445,-71.08379666666666,34.5,328349.7096048291,4689901.568378465,19.0,T,0
1646353355.1903117,1275,0,0,,42.342445,-71.08379666666666,34.5,328349.7096048291,4689901.568378465,19.0,T,0
1646353356.1837819,1276,0,0,,42.342445,-71.08379666666666,34.5,328349.7096048291,4689901.568378465,19.0,T,0
1646353357.1906486,1277,0,0,,42.342445,-71.08379666666666,34.6,328349.7096048291,4689901.568378465,19.0,T,0
1646353358.1872041,1278,0,0,,42.342445,-71.08379666666666,34.6,328349.7096048291,4689901.568378465,19.0,T,0
1646353359.1868668,1279,0,0,,42.342445,-71.08379666666666,34.6,328349.7096048291,4689901.568378465,19.0,T,0
1646353360.1886635,1280,0,0,,42.342445,-71.08379666666666,34.6,328349.7096048291,4689901.568378465,19.0,T,0
1646353361.185933,1281,0,0,,42.342445,-71.083795,34.6,328349.84690023586,4689901.565013678,19.0,T,0
1646353362.185114,1282,0,0,,42.342446666666675,-71.083795,34.6,328349.85143588274,4689901.7500844,19.0,T,0
1646353363.1885023,1283,0,0,,42.342446666666675,-71.083795,34.6,328349.85143588274,4689901.7500844,19.0,T,0
1646353364.188734,1284,0,0,,42.342446666666675,-71.083795,34.7,328349.85143588274,4689901.7500844,19.0,T,0
1646353365.1837635,1285,0,0,,42.342446666666675,-71.083795,34.7,328349.85143588274,4689901.7500844,19.0,T,0
1646353366.1885145,1286,0,0,,42.342446666666675,-71.083795,34.7,328349.85143588274,4689901.7500844,19.0,T,0
1646353367.1855314,1287,0,0,,42.342446666666675,-71.083795,34.7,328349.85143588274,4689901.7500844,19.0,T,0
1646353368.188578,1288,0,0,,42.342446666666675,-71.083795,34.7,328349.85143588274,4689901.7500844,19.0,T,0
1646353369.1884725,1289,0,0,,42.342446666666675,-71.083795,34.8,328349.85143588274,4689901.7500844,19.0,T,0
1646353370.1881385,1290,0,0,,42.342446666666675,-71.083795,34.8,328349.85143588274,4689901.7500844,19.0,T,0
1646353371.1844544,1291,0,0,,42.342446666666675,-71.083795,34.8,328349.85143588274,4689901.7500844,19.0,T,0
1646353372.1947806,1292,0,0,,42.34244833333334,-71.083795,34.8,328349.85597152985,4689901.935155121,19.0,T,0
1646353373.1837952,1293,0,0,,42.34244833333334,-71.083795,34.8,328349.85597152985,4689901.935155121,19.0,T,0
1646353374.1804297,1294,0,0,,42.34244833333334,-71.083795,34.8,328349.85597152985,4689901.935155121,19.0,T,0
1646353375.1892025,1295,0,0,,42.34244833333334,-71.083795,34.9,328349.85597152985,4689901.935155121,19.0,T,0
1646353376.1877058,1296,0,0,,42.34244833333334,-71.083795,34.9,328349.85597152985,4689901.935155121,19.0,T,0
1646353377.1867237,1297,0,0,,42.34244833333334,-71.083795,34.9,328349.85597152985,4689901.935155121,19.0,T,0
1646353378.1870456,1298,0,0,,42.34244833333334,-71.083795,34.9,328349.85597152985,4689901.935155121,19.0,T,0
1646353379.1870227,1299,0,0,,42.34244833333334,-71.08379333333333,34.9,328349.9932669272,4689901.931790336,19.0,T,0
1646353380.181384,1300,0,0,,42.34244833333334,-71.08379333333333,34.9,328349.9932669272,4689901.931790336,19.0,T,0
1646353381.1896858,1301,0,0,,42.34244833333334,-71.08379333333333,35.0,328349.9932669272,4689901.931790336,19.0,T,0
1646353382.1880965,1302,0,0,,42.34244833333334,-71.08379333333333,35.0,328349.9932669272,4689901.931790336,19.0,T,0
1646353383.1879373,1303,0,0,,42.34244833333334,-71.08379333333333,35.0,328349.9932669272,4689901.931790336,19.0,T,0
1646353384.1837199,1304,0,0,,42.34244833333334,-71.08379333333333,35.0,328349.9932669272,4689901.931790336,19.0,T,0
1646353385.1835065,1305,0,0,,42.34244833333334,-71.08379166666667,35.0,328350.1305623246,4689901.928425554,19.0,T,0
1646353386.1828108,1306,0,0,,42.34245,-71.08379166666667,35.0,328350.13509796443,4689902.113496276,19.0,T,0
1646353387.1833985,1307,0,0,,42.34245,-71.08379166666667,35.0,328350.13509796443,4689902.113496276,19.0,T,0
1646353388.1821477,1308,0,0,,42.34245,-71.08379166666667,35.0,328350.13509796443,4689902.113496276,19.0,T,0
1646353389.1997607,1309,0,0,,42.34245,-71.08379166666667,35.0,328350.13509796443,4689902.113496276,19.0,T,0
1646353390.1822572,1310,0,0,,42.34245,-71.08379166666667,35.0,328350.13509796443,4689902.113496276,19.0,T,0
1646353391.1863117,1311,0,0,,42.34245,-71.08379166666667,35.0,328350.13509796443,4689902.113496276,19.0,T,0
1646353392.1852703,1312,0,0,,42.34245,-71.08379166666667,35.1,328350.13509796443,4689902.113496276,19.0,T,0
1646353393.17977,1313,0,0,,42.34245166666666,-71.08379166666667,35.1,328350.1396336045,4689902.298566998,19.0,T,0
1646353394.1862657,1314,0,0,,42.34245166666666,-71.08379166666667,35.1,328350.1396336045,4689902.298566998,19.0,T,0
1646353395.1829202,1315,0,0,,42.34245166666666,-71.08379000000001,35.1,328350.27692899667,4689902.295202218,19.0,T,0
1646353396.2053418,1316,0,0,,42.34245166666666,-71.08379000000001,35.1,328350.27692899667,4689902.295202218,19.0,T,0
1646353397.1865628,1317,0,0,,42.34245166666666,-71.08379000000001,35.1,328350.27692899667,4689902.295202218,19.0,T,0
1646353398.1846707,1318,0,0,,42.34246166666667,-71.08378500000002,34.8,328350.71602892317,4689903.395532226,19.0,T,0
1646353399.1863627,1319,0,0,,42.34246666666666,-71.08378,34.7,328351.1415218795,4689903.940650092,19.0,T,0
1646353400.1829479,1320,0,0,,42.34247166666667,-71.08378,34.6,328351.15512872825,4689904.495862261,19.0,T,0
1646353401.1856914,1321,0,0,,42.342470000000006,-71.08377833333334,34.7,328351.2878884619,4689904.307426777,19.0,T,0
1646353402.1856651,1322,0,0,,42.34246666666666,-71.08377833333334,35.0,328351.2788172368,4689903.937285332,19.0,T,0
1646353403.178358,1323,0,0,,42.34245500000001,-71.08378666666668,35.1,328350.56059103564,4689902.65861411,19.0,T,0
1646353404.1832097,1324,0,0,,42.34243166666666,-71.08380833333334,34.9,328348.7122515876,4689900.11136628,19.0,T,0
1646353405.184966,1325,0,0,,42.342413333333326,-71.08384666666667,34.8,328345.5045632556,4689898.152979638,19.0,T,0
1646353406.1838987,1326,0,0,,42.34241166666668,-71.08391,34.6,328340.2827993025,4689898.095775908,19.0,T,0
1646353407.1769733,1327,0,0,,42.342425,-71.08398500000001,34.1,328334.1407911957,4689899.727768161,19.0,T,0
1646353408.1791658,1328,0,0,,42.34245166666666,-71.08406000000001,33.7,328328.0350754828,4689902.840331684,19.0,T,0
1646353409.1788049,1329,0,0,,42.34249333333334,-71.08412499999999,33.6,328322.79396434635,4689907.59834527,19.0,T,0
1646353410.1772335,1330,0,0,,42.342535,-71.08419,33.2,328317.55286035733,4689912.356363017,19.0,T,0
1646353411.1767392,1331,0,0,,42.342571666666664,-71.08425833333334,32.6,328312.02356327383,4689916.565903804,19.0,T,0
1646353412.174868,1332,0,0,,42.34259666666667,-71.08432666666667,31.3,328306.46251505613,4689919.479954052,19.0,T,0
1646353413.1756582,1333,0,0,,42.34262666666667,-71.08438500000001,30.5,328301.7388523108,4689922.92902656,19.0,T,0
1646353414.1799004,1334,0,0,,42.342641666666665,-71.08445166666668,30.1,328296.28788556636,4689924.729295011,19.0,T,0
1646353415.1763256,1335,0,0,,42.342655,-71.08450666666666,29.8,328291.7934488645,4689926.320935412,19.0,T,0
1646353416.1766768,1336,0,0,,42.34267833333333,-71.08453666666665,29.8,328289.3856616452,4689928.97251306,19.0,T,0
1646353417.179556,1337,0,0,,42.34268000000001,-71.08457,29.4,328286.64430093253,4689929.224904095,19.0,T,0
1646353418.180024,1338,0,0,,42.34267833333333,-71.08459500000001,29.1,328284.5803400231,4689929.090324286,19.0,T,0
1646353419.1793926,1339,0,0,,42.342671666666675,-71.08461166666666,28.6,328283.18924120045,4689928.383702294,19.0,T,0
1646353420.1797945,1340,0,0,,42.342663333333334,-71.08462333333334,28.1,328282.205489416,4689927.481911438,19.0,T,0
1646353421.1798632,1341,0,0,,42.342663333333334,-71.08462333333334,28.1,328282.205489416,4689927.481911438,19.0,T,0
1646353422.1817691,1342,0,0,,42.342663333333334,-71.084625,28.1,328282.06819447817,4689927.485277566,19.0,T,0
1646353423.177899,1343,0,0,,42.342663333333334,-71.084625,28.1,328282.06819447817,4689927.485277566,19.0,T,0
1646353424.174798,1344,0,0,,42.342663333333334,-71.084625,28.1,328282.06819447817,4689927.485277566,19.0,T,0
1646353425.1738064,1345,0,0,,42.342663333333334,-71.084625,28.2,328282.06819447817,4689927.485277566,19.0,T,0
1646353426.1844487,1346,0,0,,42.342663333333334,-71.084625,28.2,328282.06819447817,4689927.485277566,19.0,T,0
1646353427.1826665,1347,0,0,,42.342663333333334,-71.084625,28.2,328282.06819447817,4689927.485277566,19.0,T,0
1646353428.1780484,1348,0,0,,42.342663333333334,-71.084625,28.2,328282.06819447817,4689927.485277566,19.0,T,0
1646353429.1810524,1349,0,0,,42.342663333333334,-71.084625,28.2,328282.06819447817,4689927.485277566,19.0,T,0
1646353430.182331,1350,0,0,,42.342663333333334,-71.084625,28.2,328282.06819447817,4689927.485277566,19.0,T,0
1646353431.1825356,1351,0,0,,42.342663333333334,-71.08462666666667,28.2,328281.9308995424,4689927.488643698,19.0,T,0
1646353432.1835973,1352,0,0,,42.342663333333334,-71.08462666666667,28.3,328281.9308995424,4689927.488643698,19.0,T,0
1646353433.1828382,1353,0,0,,42.342663333333334,-71.08462666666667,28.3,328281.9308995424,4689927.488643698,19.0,T,0
1646353434.1794,1354,0,0,,42.342663333333334,-71.08462666666667,28.3,328281.9308995424,4689927.488643698,19.0,T,0
1646353435.1831706,1355,0,0,,42.342663333333334,-71.08462666666667,28.3,328281.9308995424,4689927.488643698,19.0,T,0
1646353436.1827643,1356,0,0,,42.342663333333334,-71.08462666666667,28.3,328281.9308995424,4689927.488643698,19.0,T,0
1646353437.18232,1357,0,0,,42.342663333333334,-71.08462666666667,28.3,328281.9308995424,4689927.488643698,19.0,T,0
